,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
537,奇点财经,09月01日 17:45,//weibo.com/5821241824/M3KINjdCv?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,0,0,0,198
538,蚌埠政法,09月01日 17:43,//weibo.com/6392886792/M3KHZlNL9?refer_flag=1001030103_,#跟新浪看热点#【#重庆家长为灭山火错过儿子迁户入学#：民警得知后为其开通绿色通道】“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,0,0,0,191
539,熬糖人,09月01日 17:41,//weibo.com/5903018522/M3KHiuXgR?refer_flag=1001030103_,#思源驰援重庆山火# 为爱前行，我一直在路上。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,None,0,0,0,76
540,洱海弥,09月01日 17:39,//weibo.com/2772800360/M3KGGmNa3?refer_flag=1001030103_,摩托车队变正规军了，重庆市体育总局对重庆缙云山山火救援车手代表表示感谢，并承诺支持越野摩托事业的发展。 L洱海弥的微博视频 ?,gold,9,41,252,63
541,陌上看花·1640,09月01日 17:38,//weibo.com/1835287650/M3KGkdaOA?refer_flag=1001030103_,#思源驰援重庆山火#与爱同路，让爱回家。我在“思源驰援重庆山火”项目捐款成功！愿我和@LT的探戈 一起放大爱的力量！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,ip,0,0,0,81
542,曾屿霖霖兔,09月01日 17:38,//weibo.com/7429869446/M3KGgC07M?refer_flag=1001030103_,#思源驰援重庆山火#小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！和@615号小贺老师 一起用善举温暖更多心灵！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0,83
543,观察者网,09月01日 17:37,//weibo.com/1887344341/M3KFRzrKP?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,24,36,640,198
544,开屏动新闻,09月01日 17:37,//weibo.com/2640662852/M3KFEiQRh?refer_flag=1001030103_,【#云南森林消防员驰援重庆山火缺席婚礼#，新娘用人形立牌迎宾】近日，昆明市森林消防支队消防队员敬一良为完成驰援重庆山火的任务而误了婚礼，没能赶上去女方家摆酒的日子，新娘用人形立牌迎宾。敬一良表示，未能到现场感到很愧疚，妻子的哥哥已向每桌客人进行了解释。（七环视频） L春城晚报的微博视频 收起d,blue,0,0,0,147
545,一点三十六分,09月01日 17:36,//weibo.com/6105792327/M3KFt48rt?refer_flag=1001030103_,【有事是真的上#这届00后有多暖#】近日，重庆山火的救援现场，无数00后摩托车骑士拼命运送救援物资的模样引起了无数网友点赞。近些年，无数关于00后见义勇为的新闻被纷纷报道，有人不畏艰险下水救人、有人用医学知识救人、更有人与歹徒勇敢搏斗，这一道道坚强勇敢的身影，无不在告诉人们：00后是可以承担起肩膀上的责任。#为什么越来越多年轻人热衷做好事##党徽闪耀共富路# L共富视频的微博视频 收起d,yellow,1,0,0,195
546,共富财经,09月01日 17:35,//weibo.com/7613700701/M3KEK4NAl?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,0,0,1,198
547,共富视频,09月01日 17:35,//weibo.com/7613695859/M3KEJugNg?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,0,0,1,198
548,诺敏河人民检察,09月01日 17:34,//weibo.com/5703757400/M3KErxaCs?refer_flag=1001030103_,【开学第一课，#这个夏天教会了我们什么#】高温下坚守的劳动者，诠释了责任的意义；重庆山火的救援力量，彰显着无畏的价值。驰而不息，超越自我，戳图↓在这个夏天，你学到了什么？#加油新学期#O网页链接 ???,blue,37,54,60,101
549,郑州益善互助中心,09月01日 17:33,//weibo.com/7542162837/M3KEk5HXQ?refer_flag=1001030103_,【#云南消防员驰援重庆山火缺席婚礼#，新娘用人形立牌迎宾】近日，昆明市森林消防支队消防队员敬一良为完成驰援重庆山火的任务而误了婚礼，没能赶上去女方家摆酒的日子，新娘用人形立牌迎宾。敬一良表示，未能到现场感到很愧疚，妻子的哥哥已向每桌客人进行了解释。L七环视频的微博视频 ?,blue,0,0,0,136
550,云南政法,09月01日 17:33,//weibo.com/6345028642/M3KE26pOK?refer_flag=1001030103_,#开学第一课##科普# 普洱驰援重庆山火森林消防队员回到普洱后来到位于纳吉村的“防象小学”，给这里的孩子们科普防象知识，讲述驰援重庆山火的故事。@普洱政法 L思茅微博-中国茶城的微博视频 ???,blue,19,22,20,97
551,军事集结号,09月01日 17:33,//weibo.com/6090644835/M3KDVz2J8?refer_flag=1001030103_,#传递正能量#8月23日（发布时间），重庆小伙两天两夜送物资支援灭山火，一身疲惫，浇水让自己保持清醒。 L军事集结号的微博视频 ?,yellow,0,1,4,65
552,大豫出书网墨香悠悠,09月01日 17:32,//weibo.com/6761733378/M3KDGgyZ1?refer_flag=1001030103_,发布了头条文章：《八年级课堂作文展示《重庆：英雄之城》7020号 贾怡然》 #征文# #征文比赛# #重庆山火# #墨香悠悠# O八年级课堂作文展示《重庆：英雄之城》7020号 贾怡然 ?,None,0,0,1,94
553,春城晚报,09月01日 17:30,//weibo.com/1699258907/M3KCIeb60?refer_flag=1001030103_,【#云南森林消防员驰援重庆山火缺席婚礼#，新娘用人形立牌迎宾】近日，昆明市森林消防支队消防队员敬一良为完成驰援重庆山火的任务而误了婚礼，没能赶上去女方家摆酒的日子，新娘用人形立牌迎宾。敬一良表示，未能到现场感到很愧疚，妻子的哥哥已向每桌客人进行了解释。（七环视频） L春城晚报的微博视频 收起d,blue,0,0,10,147
554,合肥高xin清韵,09月01日 17:30,//weibo.com/7715092078/M3KCHEJ7e?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北?警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,0,0,0,200
555,赵登文,09月01日 17:27,//weibo.com/5089519769/M3KBRnQgu?refer_flag=1001030103_,《重庆山火背后的感人故事》与消防员相拥而泣的男子，找到了！8月28日，云南省森林消防总队从重庆撤离，市民纷纷前往欢送。送行队伍里，一名男子哭得稀里哗啦，他拉着消防员的手，情绪十分激动，像是告别老朋友。图片中的男子叫万家乐，是一名退伍老兵，曾服役于云南森林总队。退伍八年多，没想到在自己的家乡遇到曾经的战友，这让万家乐又高兴又感激。火灾发生后，万家乐也主动投入到了救火工作中，期间没有与战友见面的机会。直到28号要撤离了，万家乐才早早等在路上，期待能与老战友见一面，道个别。见面那一刻，万家乐与战友深情相拥，简单寒暄，激动得泪流满面，看着有想哭的感觉。“送战友，踏征程，默默无语两行泪……” #重庆# #正能量# #今日头条# 收起d,yellow,4,1,14,316
556,玉门检察,09月01日 17:26,//weibo.com/5607400704/M3KBnfupY?refer_flag=1001030103_,【逆火而行】8月21日22时30分，重庆市北碚区歇马街道虎头村突发山火，火势迅速蔓延，几度逼近缙云山。汽车上不去，救援物资和人员都难以抵达救火前线，摩托车成了上山最为便捷的交通工具，数以万计的摩托车友从各地奔赴而来，山火前逆行而上的车流，绘出一道最美风景线。“虽然我不是专业救火人员，但是我会骑摩托，到了现场肯定会有用的。”在这些可爱的“摩托骑士”中，有一个检察干警的身影。O逆火而行 收起d,blue,0,0,0,196
557,睡不着就数数星星啊,09月01日 17:26,//weibo.com/2119760521/M3KB94yPo?refer_flag=1001030103_,关于八月的一些碎碎唠P1：重庆的这个八月太难了          山火  疫情  高温 好在有他们P2：抓住夏天的尾巴          周六吃完晚饭         和家人一起去河坝玩水         看见的绝美晚霞      （好像回到了小时候）     P3：难过的时候          有人默默陪着你做你想做的事        只是希望你可以过得开心P4：周五下班回家路上的落日余辉  P5：被疫情困住了整整十天           每天都精疲力尽           回家还是不忘臭美P6：好爱夏天的云   迷死我了P7：八月的最后一天           又见到了甜妹P8：被好多陌生的小姐妹儿         温暖和治愈着         一定会好起来的P9：下一次要为值得的人 2重庆 收起d,None,0,2,1,356
558,北京环球时报公益基金会,09月01日 17:24,//weibo.com/2118159450/M3KACuMsC?refer_flag=1001030103_,#公益救援在行动##思源驰援重庆山火#目前，重庆山火已全面转入清理看守阶段，涉火区域生活秩序正逐步恢复。火灾发生期间，连日的极端高温天气使得扑救工作困难重重，也让周围村民用水困难。在大火被控制后，一线救援伙伴洛阳神鹰救援队仍留守前线，救援人员昼夜巡逻，清理扑救现场留下的物资和垃圾，并铺设消防水带。同时，黔江区蓝天救援队全员投入饮用水发放工作中，为附近受灾村庄的群众发放饮用水，缓解用水短缺的情况。感谢各方救援力量在危难时刻的挺身而出，为扑灭山火、保卫家园贡献着青春的力量！（来源@中华思源工程扶贫基金会）@微公益 思源驰援重庆山火 收起d,blue,1,0,1,270
559,碎盐浸桃,09月01日 17:24,//weibo.com/5237153578/M3KAxaHxT?refer_flag=1001030103_,#思源驰援重庆山火# 予人为乐，与己而乐。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,0,0,74
560,幽静潭水,09月01日 17:24,//weibo.com/5337445525/M3KAqlITy?refer_flag=1001030103_,《重庆山火曝光中国战争潜力，更见证中国人的价值观，美国真比不了》在高温干旱下，中国和西方的对比就显得格外有趣。美国是山火高发国，尤其是西部地区，经常爆发山火。O网页链接 ?,None,0,0,0,86
561,滨海新区新村街道办事处,09月01日 17:23,//weibo.com/6869710276/M3KzVk8Ay?refer_flag=1001030103_,休假期间加入灭火志愿队 重庆山火救援中的天津“战士”冲在第一线O网页链接 ?,blue,0,0,0,38
562,新浪热点,09月01日 17:21,//weibo.com/2318910945/M3Kzkq87p?refer_flag=1001030103_,#跟新浪看热点#【#重庆家长为灭山火错过儿子迁户入学#：民警得知后为其开通绿色通道】“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北 警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决了问题。@铁骥视频 L铁骥视频的微博视频 收起d,blue,3,4,69,191
563,陕西政法,09月01日 17:20,//weibo.com/5876131361/M3KyS39vx?refer_flag=1001030103_,【#重庆家长为灭山火耽误儿子迁户入学#：民警得知后为其开通绿色通道】#民警为灭火家庭开通绿色通道#“不能让灭火英雄既流血又流泪。”8月31日，重庆。张女士的儿子户口在四川老家，由于其丈夫前段时间前去北碚当灭火志愿者，错过了为孩子上学迁户重庆的时间。@平安渝北?警方了解情况后，为张女士一家开通了绿色通道，仅两个工作日就完成了迁户工作，赶在开学前解决解决了问题。L铁骥视频的微博视频 收起d,blue,25,9,5,194
